duo,name,season,number_in_season,word_count
Marge vs Bart,Marge Simpson,14,9,1
Marge vs Bart,Marge Simpson,14,9,4
Marge vs Bart,Marge Simpson,14,9,6
Marge vs Bart,Marge Simpson,14,9,9
Marge vs Bart,Bart Simpson,14,9,2
Marge vs Bart,Marge Simpson,14,9,6
Marge vs Bart,Bart Simpson,14,9,4
Marge vs Bart,Marge Simpson,14,9,2
Marge vs Bart,Bart Simpson,14,9,12
Marge vs Bart,Marge Simpson,14,9,6
Marge vs Bart,Bart Simpson,14,9,5
Marge vs Bart,Bart Simpson,14,9,2
Marge vs Bart,Marge Simpson,14,9,8
Marge vs Bart,Marge Simpson,14,9,2
Marge vs Bart,Marge Simpson,14,9,16
Marge vs Bart,Marge Simpson,14,9,11
Marge vs Bart,Marge Simpson,14,9,3
Marge vs Bart,Marge Simpson,14,9,15
Marge vs Bart,Bart Simpson,14,9,1
Marge vs Bart,Marge Simpson,14,9,11
Marge vs Bart,Bart Simpson,14,9,8
Marge vs Bart,Bart Simpson,14,9,1
Marge vs Bart,Marge Simpson,14,9,16
Marge vs Bart,Marge Simpson,14,9,16
Marge vs Bart,Marge Simpson,14,9,3
Marge vs Bart,Marge Simpson,14,9,4
Marge vs Bart,Marge Simpson,14,9,4
Marge vs Bart,Marge Simpson,14,9,1
Marge vs Bart,Marge Simpson,14,9,3
Marge vs Bart,Marge Simpson,14,9,4
Marge vs Bart,Marge Simpson,14,9,11
Marge vs Bart,Marge Simpson,14,9,1
Marge vs Bart,Marge Simpson,14,9,7
Marge vs Bart,Marge Simpson,14,9,1
Marge vs Bart,Marge Simpson,14,9,21
Marge vs Bart,Marge Simpson,14,9,5
Marge vs Bart,Marge Simpson,14,9,2
Marge vs Bart,Marge Simpson,14,9,6
Marge vs Bart,Marge Simpson,14,9,24
Marge vs Bart,Marge Simpson,14,9,7
Marge vs Bart,Marge Simpson,14,9,4
Marge vs Bart,Marge Simpson,14,9,4
Marge vs Bart,Marge Simpson,14,9,14
Marge vs Bart,Marge Simpson,14,9,3
Marge vs Bart,Marge Simpson,14,9,3
Marge vs Bart,Bart Simpson,14,9,7
Marge vs Bart,Bart Simpson,14,9,6
Marge vs Bart,Bart Simpson,14,9,8
Marge vs Bart,Marge Simpson,14,9,16
Marge vs Bart,Marge Simpson,14,9,6
Marge vs Bart,Marge Simpson,14,9,12
Marge vs Bart,Marge Simpson,14,9,10
Marge vs Bart,Marge Simpson,14,9,6
Marge vs Bart,Marge Simpson,14,9,17
Marge vs Bart,Marge Simpson,14,9,7
Marge vs Bart,Marge Simpson,14,9,9
Marge vs Bart,Marge Simpson,14,9,2
Marge vs Bart,Marge Simpson,14,9,1
Marge vs Bart,Bart Simpson,14,10,5
Marge vs Bart,Bart Simpson,14,10,7
Marge vs Bart,Marge Simpson,14,10,13
Marge vs Bart,Bart Simpson,14,10,7
Marge vs Bart,Bart Simpson,14,10,5
Marge vs Bart,Bart Simpson,14,10,3
Marge vs Bart,Bart Simpson,14,10,9
Marge vs Bart,Marge Simpson,14,10,4
Marge vs Bart,Marge Simpson,14,10,9
Marge vs Bart,Marge Simpson,14,10,17
Marge vs Bart,Marge Simpson,14,10,5
Marge vs Bart,Marge Simpson,14,10,6
Marge vs Bart,Marge Simpson,14,10,4
Marge vs Bart,Marge Simpson,14,10,15
Marge vs Bart,Marge Simpson,14,10,5
Marge vs Bart,Marge Simpson,14,10,5
Marge vs Bart,Marge Simpson,14,10,6
Marge vs Bart,Bart Simpson,14,10,8
Marge vs Bart,Marge Simpson,14,10,4
Marge vs Bart,Bart Simpson,14,10,11
Marge vs Bart,Marge Simpson,14,10,8
Marge vs Bart,Marge Simpson,14,10,17
Marge vs Bart,Marge Simpson,14,10,9
Marge vs Bart,Marge Simpson,14,10,12
Marge vs Bart,Marge Simpson,14,10,14
Marge vs Bart,Marge Simpson,14,10,13
Marge vs Bart,Marge Simpson,14,10,18
Marge vs Bart,Bart Simpson,14,10,12
Marge vs Bart,Marge Simpson,14,10,3
Marge vs Bart,Bart Simpson,14,10,7
Marge vs Bart,Marge Simpson,14,11,9
Marge vs Bart,Marge Simpson,14,11,4
Marge vs Bart,Marge Simpson,14,11,10
Marge vs Bart,Bart Simpson,14,11,6
Marge vs Bart,Bart Simpson,14,11,6
Marge vs Bart,Bart Simpson,14,11,12
Marge vs Bart,Marge Simpson,14,11,8
Marge vs Bart,Marge Simpson,14,11,9
Marge vs Bart,Bart Simpson,14,11,5
Marge vs Bart,Bart Simpson,14,11,5
Marge vs Bart,Bart Simpson,14,11,12
Marge vs Bart,Bart Simpson,14,11,13
Marge vs Bart,Marge Simpson,14,11,17
Marge vs Bart,Bart Simpson,14,11,5
Marge vs Bart,Marge Simpson,14,11,15
Marge vs Bart,Marge Simpson,14,11,8
Marge vs Bart,Marge Simpson,14,11,6
Marge vs Bart,Bart Simpson,14,11,7
Marge vs Bart,Bart Simpson,14,11,4
Marge vs Bart,Marge Simpson,14,11,3
Marge vs Bart,Marge Simpson,14,11,7
Marge vs Bart,Bart Simpson,14,11,20
Marge vs Bart,Bart Simpson,14,11,21
Marge vs Bart,Bart Simpson,14,11,13
Marge vs Bart,Bart Simpson,14,11,5
Marge vs Bart,Bart Simpson,14,11,15
Marge vs Bart,Bart Simpson,14,11,7
Marge vs Bart,Bart Simpson,14,11,9
Marge vs Bart,Marge Simpson,14,11,9
Marge vs Bart,Marge Simpson,14,11,4
Marge vs Bart,Bart Simpson,14,11,6
Marge vs Bart,Marge Simpson,14,11,12
Marge vs Bart,Bart Simpson,14,11,20
Marge vs Bart,Bart Simpson,14,11,3
Marge vs Bart,Marge Simpson,14,11,5
Marge vs Bart,Bart Simpson,14,11,18
Marge vs Bart,Bart Simpson,14,11,11
Marge vs Bart,Bart Simpson,14,11,6
Marge vs Bart,Bart Simpson,14,11,6
Marge vs Bart,Bart Simpson,14,11,3
Marge vs Bart,Bart Simpson,14,11,7
Marge vs Bart,Marge Simpson,14,11,16
Marge vs Bart,Bart Simpson,14,11,11
Marge vs Bart,Marge Simpson,14,11,13
Marge vs Bart,Bart Simpson,14,11,5
Marge vs Bart,Bart Simpson,14,11,13
Marge vs Bart,Marge Simpson,14,11,14
Marge vs Bart,Bart Simpson,14,11,16
Marge vs Bart,Bart Simpson,14,11,6
Marge vs Bart,Bart Simpson,14,11,11
Marge vs Bart,Bart Simpson,14,11,6
Marge vs Bart,Bart Simpson,14,11,1
Marge vs Bart,Bart Simpson,14,11,3
Marge vs Bart,Bart Simpson,14,11,6
Marge vs Bart,Bart Simpson,14,11,11
Marge vs Bart,Bart Simpson,14,11,5
Marge vs Bart,Bart Simpson,14,11,2
Marge vs Bart,Bart Simpson,14,11,20
Marge vs Bart,Marge Simpson,14,11,8
Marge vs Bart,Marge Simpson,14,11,16
Marge vs Bart,Bart Simpson,14,11,12
Marge vs Bart,Bart Simpson,14,11,4
Marge vs Bart,Bart Simpson,14,11,12
Marge vs Bart,Marge Simpson,14,11,12
Marge vs Bart,Marge Simpson,14,11,10
Marge vs Bart,Bart Simpson,14,11,3
Marge vs Bart,Bart Simpson,14,11,11
Marge vs Bart,Bart Simpson,14,11,10
Marge vs Bart,Marge Simpson,14,11,4
Marge vs Bart,Bart Simpson,14,11,8
Marge vs Bart,Bart Simpson,14,11,15
Marge vs Bart,Bart Simpson,14,11,3
Marge vs Bart,Bart Simpson,14,11,4
Marge vs Bart,Bart Simpson,14,11,5
Marge vs Bart,Marge Simpson,14,11,13
Marge vs Bart,Marge Simpson,14,11,10
Marge vs Bart,Bart Simpson,14,11,19
Marge vs Bart,Bart Simpson,14,11,15
Marge vs Bart,Bart Simpson,14,12,8
Marge vs Bart,Bart Simpson,14,12,2
Marge vs Bart,Marge Simpson,14,12,13
Marge vs Bart,Marge Simpson,14,12,5
Marge vs Bart,Bart Simpson,14,12,19
Marge vs Bart,Bart Simpson,14,12,2
Marge vs Bart,Bart Simpson,14,12,5
Marge vs Bart,Bart Simpson,14,12,3
Marge vs Bart,Bart Simpson,14,12,13
Marge vs Bart,Bart Simpson,14,12,2
Marge vs Bart,Bart Simpson,14,12,8
Marge vs Bart,Bart Simpson,14,12,5
Marge vs Bart,Marge Simpson,14,12,13
Marge vs Bart,Marge Simpson,14,12,15
Marge vs Bart,Marge Simpson,14,12,9
Marge vs Bart,Marge Simpson,14,12,7
Marge vs Bart,Bart Simpson,14,12,12
Marge vs Bart,Marge Simpson,14,12,10
Marge vs Bart,Bart Simpson,14,12,3
Marge vs Bart,Marge Simpson,14,12,8
Marge vs Bart,Marge Simpson,14,12,13
Marge vs Bart,Marge Simpson,14,12,4
Marge vs Bart,Marge Simpson,14,12,9
Marge vs Bart,Bart Simpson,14,12,11
Marge vs Bart,Marge Simpson,14,12,11
Marge vs Bart,Marge Simpson,14,12,6
Marge vs Bart,Marge Simpson,14,12,8
Marge vs Bart,Marge Simpson,14,12,4
Marge vs Bart,Marge Simpson,14,12,15
Marge vs Bart,Marge Simpson,14,12,10
Marge vs Bart,Marge Simpson,14,12,13
Marge vs Bart,Bart Simpson,14,12,2
Marge vs Bart,Marge Simpson,14,13,16
Marge vs Bart,Bart Simpson,14,13,5
Marge vs Bart,Marge Simpson,14,13,11
Marge vs Bart,Bart Simpson,14,13,7
Marge vs Bart,Marge Simpson,14,13,5
Marge vs Bart,Bart Simpson,14,13,8
Marge vs Bart,Marge Simpson,14,13,11
Marge vs Bart,Marge Simpson,14,13,9
Marge vs Bart,Marge Simpson,14,13,13
Marge vs Bart,Bart Simpson,14,13,10
Marge vs Bart,Marge Simpson,14,13,15
Marge vs Bart,Marge Simpson,14,13,10
Marge vs Bart,Bart Simpson,14,13,2
Marge vs Bart,Bart Simpson,14,13,12
Marge vs Bart,Marge Simpson,14,13,30
Marge vs Bart,Marge Simpson,14,13,19
Marge vs Bart,Marge Simpson,14,13,9
Marge vs Bart,Marge Simpson,14,13,6
Marge vs Bart,Marge Simpson,14,14,12
Marge vs Bart,Marge Simpson,14,14,2
Marge vs Bart,Marge Simpson,14,14,1
Marge vs Bart,Marge Simpson,14,14,10
Marge vs Bart,Bart Simpson,14,14,6
Marge vs Bart,Bart Simpson,14,14,5
Marge vs Bart,Marge Simpson,14,14,4
Marge vs Bart,Marge Simpson,14,14,9
Marge vs Bart,Marge Simpson,14,14,12
Marge vs Bart,Marge Simpson,14,14,13
Marge vs Bart,Marge Simpson,14,14,17
Marge vs Bart,Marge Simpson,14,14,1
Marge vs Bart,Marge Simpson,14,14,24
Marge vs Bart,Marge Simpson,14,14,14
Marge vs Bart,Marge Simpson,14,14,6
Marge vs Bart,Marge Simpson,14,14,7
Marge vs Bart,Marge Simpson,14,14,15
Marge vs Bart,Marge Simpson,14,14,10
Marge vs Bart,Marge Simpson,14,14,4
Marge vs Bart,Marge Simpson,14,14,2
Marge vs Bart,Marge Simpson,14,14,5
Marge vs Bart,Bart Simpson,14,14,13
Marge vs Bart,Bart Simpson,14,14,3
Marge vs Bart,Bart Simpson,14,14,8
Marge vs Bart,Bart Simpson,14,14,1
Marge vs Bart,Bart Simpson,14,14,20
Marge vs Bart,Bart Simpson,14,14,13
Marge vs Bart,Bart Simpson,14,14,4
Marge vs Bart,Marge Simpson,14,14,11
Marge vs Bart,Bart Simpson,14,14,14
Marge vs Bart,Marge Simpson,14,14,7
Marge vs Bart,Marge Simpson,14,14,12
Marge vs Bart,Marge Simpson,14,14,8
Marge vs Bart,Marge Simpson,14,14,10
Marge vs Bart,Bart Simpson,14,14,19
Marge vs Bart,Marge Simpson,14,14,14
Marge vs Bart,Marge Simpson,14,14,1
Marge vs Bart,Bart Simpson,14,14,11
Marge vs Bart,Bart Simpson,14,14,2
Marge vs Bart,Marge Simpson,14,14,12
Marge vs Bart,Bart Simpson,14,14,21
Marge vs Bart,Marge Simpson,14,14,5
Marge vs Bart,Bart Simpson,14,14,9
Marge vs Bart,Bart Simpson,14,15,2
Marge vs Bart,Bart Simpson,14,15,1
Marge vs Bart,Marge Simpson,14,15,4
Marge vs Bart,Marge Simpson,14,15,21
Marge vs Bart,Marge Simpson,14,15,13
Marge vs Bart,Marge Simpson,14,15,4
Marge vs Bart,Marge Simpson,14,15,3
Marge vs Bart,Marge Simpson,14,15,18
Marge vs Bart,Marge Simpson,14,15,10
Marge vs Bart,Marge Simpson,14,15,25
Marge vs Bart,Marge Simpson,14,15,19
Marge vs Bart,Marge Simpson,14,15,3
Marge vs Bart,Marge Simpson,14,15,29
Marge vs Bart,Bart Simpson,14,15,10
Marge vs Bart,Marge Simpson,14,15,5
Marge vs Bart,Bart Simpson,14,15,9
Marge vs Bart,Bart Simpson,14,15,7
Marge vs Bart,Marge Simpson,14,15,23
Marge vs Bart,Bart Simpson,14,15,12
Marge vs Bart,Bart Simpson,14,15,5
Marge vs Bart,Marge Simpson,14,15,1
Marge vs Bart,Bart Simpson,14,15,10
Marge vs Bart,Bart Simpson,14,15,5
Marge vs Bart,Bart Simpson,14,15,8
Marge vs Bart,Bart Simpson,14,15,10
Marge vs Bart,Bart Simpson,14,16,6
Marge vs Bart,Bart Simpson,14,16,9
Marge vs Bart,Bart Simpson,14,16,1
Marge vs Bart,Bart Simpson,14,16,4
Marge vs Bart,Bart Simpson,14,16,19
Marge vs Bart,Bart Simpson,14,16,24
Marge vs Bart,Bart Simpson,14,16,27
Marge vs Bart,Bart Simpson,14,16,8
Marge vs Bart,Marge Simpson,14,16,11
Marge vs Bart,Bart Simpson,14,16,4
Marge vs Bart,Bart Simpson,14,16,12
Marge vs Bart,Bart Simpson,14,16,6
Marge vs Bart,Bart Simpson,14,16,8
Marge vs Bart,Bart Simpson,14,16,4
Marge vs Bart,Marge Simpson,14,16,7
Marge vs Bart,Bart Simpson,14,16,30
Marge vs Bart,Bart Simpson,14,16,7
Marge vs Bart,Bart Simpson,14,16,9
Marge vs Bart,Bart Simpson,14,16,8
Marge vs Bart,Bart Simpson,14,16,1
Marge vs Bart,Marge Simpson,14,16,15
Marge vs Bart,Bart Simpson,14,17,14
Marge vs Bart,Marge Simpson,14,17,7
Marge vs Bart,Marge Simpson,14,17,20
Marge vs Bart,Marge Simpson,14,17,13
Marge vs Bart,Bart Simpson,14,17,9
Marge vs Bart,Bart Simpson,14,17,2
Marge vs Bart,Marge Simpson,14,17,4
Marge vs Bart,Marge Simpson,14,17,12
Marge vs Bart,Marge Simpson,14,17,3
Marge vs Bart,Bart Simpson,14,17,9
Marge vs Bart,Marge Simpson,14,17,10
Marge vs Bart,Bart Simpson,14,17,12
Marge vs Bart,Bart Simpson,14,17,15
Marge vs Bart,Marge Simpson,14,17,7
Marge vs Bart,Marge Simpson,14,17,9
Marge vs Bart,Marge Simpson,14,17,6
Marge vs Bart,Marge Simpson,14,17,8
Marge vs Bart,Marge Simpson,14,17,17
Marge vs Bart,Marge Simpson,14,17,9
Marge vs Bart,Marge Simpson,14,17,10
Marge vs Bart,Marge Simpson,14,17,1
Marge vs Bart,Marge Simpson,14,17,1
Marge vs Bart,Marge Simpson,14,17,1
Marge vs Bart,Marge Simpson,14,17,3
Marge vs Bart,Marge Simpson,14,17,10
Marge vs Bart,Marge Simpson,14,17,1
Marge vs Bart,Marge Simpson,14,17,13
Marge vs Bart,Marge Simpson,14,17,13
Marge vs Bart,Marge Simpson,14,17,17
Marge vs Bart,Marge Simpson,14,17,4
Marge vs Bart,Bart Simpson,14,17,6
Marge vs Bart,Bart Simpson,14,17,1
Marge vs Bart,Bart Simpson,14,17,1
Marge vs Bart,Marge Simpson,14,17,5
Marge vs Bart,Marge Simpson,14,17,10
Marge vs Bart,Marge Simpson,14,17,4
Marge vs Bart,Marge Simpson,14,17,10
Marge vs Bart,Marge Simpson,14,17,17
Marge vs Bart,Marge Simpson,14,17,8
Marge vs Bart,Marge Simpson,14,17,9
Marge vs Bart,Bart Simpson,14,17,11
Marge vs Bart,Marge Simpson,14,17,9
Marge vs Bart,Bart Simpson,14,17,13
Marge vs Bart,Marge Simpson,14,17,11
Marge vs Bart,Bart Simpson,14,17,11
Marge vs Bart,Bart Simpson,14,17,6
Marge vs Bart,Bart Simpson,14,17,14
Marge vs Bart,Marge Simpson,14,17,2
Marge vs Bart,Marge Simpson,14,17,10
Marge vs Bart,Marge Simpson,14,17,19
Marge vs Bart,Bart Simpson,14,17,23
Marge vs Bart,Marge Simpson,14,17,4
Marge vs Bart,Bart Simpson,14,17,6
Marge vs Bart,Marge Simpson,14,17,19
Marge vs Bart,Marge Simpson,14,17,13
Marge vs Bart,Marge Simpson,14,17,22
Marge vs Bart,Marge Simpson,14,17,7
Marge vs Bart,Marge Simpson,14,17,4
Marge vs Bart,Marge Simpson,14,17,5
Marge vs Bart,Marge Simpson,14,17,5
Marge vs Bart,Marge Simpson,14,18,14
Marge vs Bart,Marge Simpson,14,18,7
Marge vs Bart,Marge Simpson,14,18,7
Marge vs Bart,Marge Simpson,14,18,15
Marge vs Bart,Marge Simpson,14,18,11
Marge vs Bart,Bart Simpson,14,18,13
Marge vs Bart,Bart Simpson,14,18,14
Marge vs Bart,Marge Simpson,14,18,9
Marge vs Bart,Bart Simpson,14,18,13
Marge vs Bart,Bart Simpson,14,18,4
Marge vs Bart,Marge Simpson,14,18,10
Marge vs Bart,Bart Simpson,14,18,7
Marge vs Bart,Marge Simpson,14,18,13
Marge vs Bart,Bart Simpson,14,18,17
Marge vs Bart,Marge Simpson,14,18,8
Marge vs Bart,Marge Simpson,14,18,9
Marge vs Bart,Bart Simpson,14,18,3
Marge vs Bart,Marge Simpson,14,18,11
Marge vs Bart,Marge Simpson,14,18,22
Marge vs Bart,Marge Simpson,14,18,7
Marge vs Bart,Marge Simpson,14,18,23
Marge vs Bart,Marge Simpson,14,18,7
Marge vs Bart,Marge Simpson,14,18,11
Marge vs Bart,Marge Simpson,14,18,14
Marge vs Bart,Bart Simpson,14,18,4
Marge vs Bart,Bart Simpson,14,18,6
Marge vs Bart,Bart Simpson,14,18,4
Marge vs Bart,Bart Simpson,14,18,1
Marge vs Bart,Bart Simpson,14,18,6
Marge vs Bart,Bart Simpson,14,18,7
Marge vs Bart,Bart Simpson,14,18,4
Marge vs Bart,Marge Simpson,14,18,4
Marge vs Bart,Marge Simpson,14,18,3
Marge vs Bart,Marge Simpson,14,18,26
Marge vs Bart,Marge Simpson,14,18,2
Marge vs Bart,Bart Simpson,14,18,11
Marge vs Bart,Marge Simpson,14,18,9
Marge vs Bart,Bart Simpson,14,19,11
Marge vs Bart,Bart Simpson,14,19,6
Marge vs Bart,Bart Simpson,14,19,15
Marge vs Bart,Bart Simpson,14,19,5
Marge vs Bart,Bart Simpson,14,19,7
Marge vs Bart,Bart Simpson,14,19,12
Marge vs Bart,Bart Simpson,14,19,5
Marge vs Bart,Bart Simpson,14,19,3
Marge vs Bart,Bart Simpson,14,19,1
Marge vs Bart,Bart Simpson,14,19,7
Marge vs Bart,Marge Simpson,14,19,16
Marge vs Bart,Marge Simpson,14,19,10
Marge vs Bart,Bart Simpson,14,19,14
Marge vs Bart,Marge Simpson,14,19,2
Marge vs Bart,Marge Simpson,14,19,6
Marge vs Bart,Marge Simpson,14,19,6
Marge vs Bart,Marge Simpson,14,19,3
Marge vs Bart,Bart Simpson,14,19,21
Marge vs Bart,Marge Simpson,14,19,9
Marge vs Bart,Bart Simpson,14,19,7
Marge vs Bart,Bart Simpson,14,19,6
Marge vs Bart,Marge Simpson,14,19,10
Marge vs Bart,Bart Simpson,14,19,5
Marge vs Bart,Marge Simpson,14,19,12
Marge vs Bart,Bart Simpson,14,19,8
Marge vs Bart,Bart Simpson,14,19,6
Marge vs Bart,Bart Simpson,14,19,3
Marge vs Bart,Bart Simpson,14,19,6
Marge vs Bart,Bart Simpson,14,19,6
Marge vs Bart,Marge Simpson,14,19,9
Marge vs Bart,Bart Simpson,14,19,9
Marge vs Bart,Marge Simpson,14,19,15
Marge vs Bart,Bart Simpson,14,19,2
Marge vs Bart,Bart Simpson,14,19,20
Marge vs Bart,Marge Simpson,14,19,5
Marge vs Bart,Bart Simpson,14,19,9
Marge vs Bart,Bart Simpson,14,19,7
Marge vs Bart,Marge Simpson,14,19,12
Marge vs Bart,Bart Simpson,14,19,11
Marge vs Bart,Marge Simpson,14,19,5
Marge vs Bart,Marge Simpson,14,19,10
Marge vs Bart,Marge Simpson,14,20,4
Marge vs Bart,Marge Simpson,14,20,7
Marge vs Bart,Bart Simpson,14,20,17
Marge vs Bart,Marge Simpson,14,20,5
Marge vs Bart,Marge Simpson,14,20,8
Marge vs Bart,Marge Simpson,14,20,5
Marge vs Bart,Marge Simpson,14,20,15
Marge vs Bart,Marge Simpson,14,20,4
Marge vs Bart,Bart Simpson,14,20,10
Marge vs Bart,Marge Simpson,14,20,12
Marge vs Bart,Marge Simpson,14,20,16
Marge vs Bart,Marge Simpson,14,20,21
Marge vs Bart,Marge Simpson,14,20,8
Marge vs Bart,Marge Simpson,14,20,2
Marge vs Bart,Bart Simpson,14,20,4
Marge vs Bart,Marge Simpson,14,20,15
Marge vs Bart,Marge Simpson,14,20,6
Marge vs Bart,Marge Simpson,14,20,14
Marge vs Bart,Marge Simpson,14,20,6
Marge vs Bart,Marge Simpson,14,20,9
Marge vs Bart,Bart Simpson,14,20,12
Marge vs Bart,Marge Simpson,14,20,4
Marge vs Bart,Bart Simpson,14,20,7
Marge vs Bart,Marge Simpson,14,20,4
Marge vs Bart,Bart Simpson,14,20,3
Marge vs Bart,Bart Simpson,14,20,1
Marge vs Bart,Bart Simpson,14,20,1
Marge vs Bart,Marge Simpson,14,20,3
Marge vs Bart,Marge Simpson,14,20,22
Marge vs Bart,Marge Simpson,14,20,10
Marge vs Bart,Marge Simpson,14,20,19
Marge vs Bart,Marge Simpson,14,20,17
Marge vs Bart,Marge Simpson,14,20,4
Marge vs Bart,Marge Simpson,14,20,6
Marge vs Bart,Marge Simpson,14,20,7
Marge vs Bart,Marge Simpson,14,20,8
Marge vs Bart,Marge Simpson,14,20,3
Marge vs Bart,Marge Simpson,14,20,17
Marge vs Bart,Marge Simpson,14,20,6
Marge vs Bart,Marge Simpson,14,20,17
Marge vs Bart,Marge Simpson,14,20,8
Marge vs Bart,Marge Simpson,14,20,21
Marge vs Bart,Marge Simpson,14,20,15
Marge vs Bart,Marge Simpson,14,20,1
Marge vs Bart,Marge Simpson,14,20,6
Marge vs Bart,Marge Simpson,14,20,10
Marge vs Bart,Marge Simpson,14,20,1
Marge vs Bart,Marge Simpson,14,20,3
Marge vs Bart,Marge Simpson,14,20,4
Marge vs Bart,Marge Simpson,14,20,3
Marge vs Bart,Marge Simpson,14,20,5
Marge vs Bart,Bart Simpson,14,20,8
Marge vs Bart,Marge Simpson,14,20,8
Marge vs Bart,Marge Simpson,14,20,1
Marge vs Bart,Bart Simpson,14,21,18
Marge vs Bart,Bart Simpson,14,21,9
Marge vs Bart,Marge Simpson,14,21,17
Marge vs Bart,Bart Simpson,14,21,12
Marge vs Bart,Bart Simpson,14,21,10
Marge vs Bart,Bart Simpson,14,21,7
Marge vs Bart,Bart Simpson,14,21,6
Marge vs Bart,Bart Simpson,14,21,6
Marge vs Bart,Bart Simpson,14,21,3
Marge vs Bart,Bart Simpson,14,21,8
Marge vs Bart,Bart Simpson,14,21,7
Marge vs Bart,Bart Simpson,14,21,4
Marge vs Bart,Bart Simpson,14,21,7
Marge vs Bart,Bart Simpson,14,21,11
Marge vs Bart,Bart Simpson,14,21,8
Marge vs Bart,Bart Simpson,14,21,5
Marge vs Bart,Bart Simpson,14,21,7
Marge vs Bart,Bart Simpson,14,21,9
Marge vs Bart,Bart Simpson,14,21,5
Marge vs Bart,Marge Simpson,14,21,5
Marge vs Bart,Bart Simpson,14,21,5
Marge vs Bart,Marge Simpson,14,21,7
Marge vs Bart,Marge Simpson,14,21,25
Marge vs Bart,Marge Simpson,14,21,18
Marge vs Bart,Marge Simpson,14,21,5
Marge vs Bart,Bart Simpson,14,21,9
Marge vs Bart,Marge Simpson,14,21,24
Marge vs Bart,Marge Simpson,14,21,4
Marge vs Bart,Bart Simpson,14,21,9
Marge vs Bart,Marge Simpson,14,21,10
Marge vs Bart,Bart Simpson,14,21,9
Marge vs Bart,Marge Simpson,14,21,16
Marge vs Bart,Marge Simpson,14,21,2
Marge vs Bart,Bart Simpson,14,21,7
Marge vs Bart,Marge Simpson,14,21,6
Marge vs Bart,Marge Simpson,14,21,6
Marge vs Bart,Marge Simpson,14,21,20
Marge vs Bart,Bart Simpson,14,21,8
Marge vs Bart,Marge Simpson,14,21,8
Marge vs Bart,Bart Simpson,14,21,7
Marge vs Bart,Marge Simpson,14,21,1
Marge vs Bart,Marge Simpson,14,21,18
Marge vs Bart,Marge Simpson,14,21,16
Marge vs Bart,Bart Simpson,14,21,6
Marge vs Bart,Bart Simpson,14,21,4
Marge vs Bart,Marge Simpson,14,21,12
Marge vs Bart,Marge Simpson,14,21,6
Marge vs Bart,Marge Simpson,14,21,11
Marge vs Bart,Marge Simpson,14,21,11
Marge vs Bart,Marge Simpson,14,21,4
Marge vs Bart,Marge Simpson,14,21,13
Marge vs Bart,Bart Simpson,14,21,14
Marge vs Bart,Bart Simpson,14,21,3
Marge vs Bart,Bart Simpson,14,21,4
Marge vs Bart,Bart Simpson,14,21,6
Marge vs Bart,Bart Simpson,14,21,7
Marge vs Bart,Bart Simpson,14,21,14
Marge vs Bart,Marge Simpson,14,21,20
Marge vs Bart,Bart Simpson,14,21,6
Marge vs Bart,Bart Simpson,14,22,1
Marge vs Bart,Marge Simpson,14,22,4
Marge vs Bart,Bart Simpson,14,22,5
Marge vs Bart,Marge Simpson,14,22,4
Marge vs Bart,Marge Simpson,14,22,2
Marge vs Bart,Marge Simpson,14,22,24
Marge vs Bart,Marge Simpson,14,22,10
Marge vs Bart,Marge Simpson,14,22,9
Marge vs Bart,Marge Simpson,14,22,12
Marge vs Bart,Marge Simpson,14,22,8
Marge vs Bart,Marge Simpson,14,22,2
Marge vs Bart,Marge Simpson,14,22,2
Marge vs Bart,Marge Simpson,14,22,20
Marge vs Bart,Marge Simpson,14,22,17
Marge vs Bart,Bart Simpson,14,22,9
Marge vs Bart,Marge Simpson,14,22,12
Marge vs Bart,Bart Simpson,14,22,6
Marge vs Bart,Bart Simpson,14,22,4
Marge vs Bart,Bart Simpson,14,22,3
Marge vs Bart,Bart Simpson,14,22,7
Marge vs Bart,Marge Simpson,14,22,3
Marge vs Bart,Marge Simpson,14,22,3
Marge vs Bart,Marge Simpson,14,22,13
Marge vs Bart,Marge Simpson,14,22,4
Marge vs Bart,Marge Simpson,14,22,10
Marge vs Bart,Marge Simpson,14,22,10
Marge vs Bart,Marge Simpson,14,22,2
Marge vs Bart,Marge Simpson,14,22,7
Marge vs Bart,Marge Simpson,14,22,5
Marge vs Bart,Marge Simpson,14,22,7
Marge vs Bart,Marge Simpson,14,22,7
Marge vs Bart,Marge Simpson,14,22,8
Marge vs Bart,Marge Simpson,14,22,9
Marge vs Bart,Marge Simpson,14,22,10
Marge vs Bart,Marge Simpson,14,22,11
Marge vs Bart,Bart Simpson,15,1,5
Marge vs Bart,Bart Simpson,15,1,13
Marge vs Bart,Bart Simpson,15,1,3
Marge vs Bart,Marge Simpson,15,1,7
Marge vs Bart,Bart Simpson,15,1,3
Marge vs Bart,Marge Simpson,15,1,9
Marge vs Bart,Marge Simpson,15,1,5
Marge vs Bart,Marge Simpson,15,1,7
Marge vs Bart,Bart Simpson,15,1,14
Marge vs Bart,Bart Simpson,15,1,1
Marge vs Bart,Marge Simpson,15,1,13
Marge vs Bart,Bart Simpson,15,1,5
Marge vs Bart,Bart Simpson,15,1,8
Marge vs Bart,Marge Simpson,15,1,11
Marge vs Bart,Bart Simpson,15,1,11
Marge vs Bart,Marge Simpson,15,1,15
